"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18","test_obtener_lista[test_018: obtener_lista_con_token_valido]","tests.api-planka.list","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_get_list","",""
"","6","test_eliminar_lista_por_id_lista[test_029: eliminar_lista_con_id_lista_tipo_invalido]","tests.api-planka.list","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_delete_list","",""
"","4","test_crear_proyecto_con_token[test_002: crear_proyecto_con_token_invalido]","tests.api-planka.project_management","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_project","",""
"","7","test_obtener_tarjeta_por_id_tarjeta[test_020: obtener_tarjeta_con_id_tarjeta_inexistente]","tests.api-planka.card","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_get_card","",""
"","11","test_obtener_lista_por_id_lista[test_022_obtener_lista_con_id_lista_no_existente]","tests.api-planka.list","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_get_list","",""
"","22","test_obtener_tarjeta[test_017 : obtener_tarjeta_con_token_valido]","tests.api-planka.card","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_get_card","",""
"","8","test_obtener_tablero_por_id_tablero[test_018:obtener_tablero_con_id_tablero_vacio]","tests.api-planka.board","Thu Dec 04 01:46:19 UTC 2025","skipped","Thu Dec 04 01:46:19 UTC 2025","","test_get_board","",""
"","4","test_crear_lista[test_002: crear_lista_con_token_invalido]","tests.api-planka.list","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_list","",""
"","30","test_eliminar_proyecto[test_015: eliminar_proyecto_con_token_valido]","tests.api-planka.project_management","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_delete_project","",""
"","6","test_create_lista_con_campo_nombre[test_011: crear_lista_con_campo_nombre_vacio]","tests.api-planka.list","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_list","",""
"","4","test_obtener_proyecto[test_012: obtener_proyecto_con_token_invalido]","tests.api-planka.project_management","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_get_projects","",""
"","7","test_eliminar_tarjeta_por_id_tarjeta[test_026: eliminar_tarjeta_con_id_tarjeta_vacia]","tests.api-planka.card","Thu Dec 04 01:46:19 UTC 2025","skipped","Thu Dec 04 01:46:19 UTC 2025","","test_delete_card","",""
"","6","test_crear_lista_con_campo_tipo[test_006 : crear_lista_con_campo_tipo_invalido]","tests.api-planka.list","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_list","",""
"","8","test_eliminar_tarjeta_por_id_tarjeta[test_027: eliminar_tarjeta_con_id_tarjeta_invalido]","tests.api-planka.card","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_delete_card","",""
"","16","test_create_lista_con_campo_nombre[test_012: crear_lista_con_campo_nombre_invalido_valor_numerico]","tests.api-planka.list","Thu Dec 04 01:46:20 UTC 2025","skipped","Thu Dec 04 01:46:20 UTC 2025","","test_post_list","",""
"","7","test_crear_lista_con_campo_posicion[test_009: crear_lista_con_campo_posicion_valor_negativo]","tests.api-planka.list","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_list","",""
"","28","test_eliminar_tarjeta[test_023: eliminar_tarjeta_con_token_valido]","tests.api-planka.card","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_delete_card","",""
"","6","test_crear_tarjeta_con_campo_posicion[test_008: crear_tarjeta_con_campo_posicion_vacio]","tests.api-planka.card","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_post_card","",""
"","12","test_crear_lista_con_campo_posicion[test_010: crear_lista_con_campo_posicion_valor_sin_limite]","tests.api-planka.list","Thu Dec 04 01:46:20 UTC 2025","skipped","Thu Dec 04 01:46:20 UTC 2025","","test_post_list","",""
"","11","test_eliminar_tablero_por_id_tablero[test_022: eliminar_tablero_con_id_tablero_no_existente]","tests.api-planka.board","Thu Dec 04 01:46:18 UTC 2025","passed","Thu Dec 04 01:46:18 UTC 2025","","test_delete_board","",""
"","7","test_crear_tarjeta_por_id_lista[test_015: crear_tarjeta_con_id_lista_vacia]","tests.api-planka.card","Thu Dec 04 01:46:19 UTC 2025","skipped","Thu Dec 04 01:46:19 UTC 2025","","test_post_card","",""
"","9","test_eliminar_tablero_por_id_tablero[TC024: delete_board_with_invalid_id_type]","tests.api-planka.board","Thu Dec 04 01:46:18 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_delete_board","",""
"","7","test_crear_tarjeta_con_campo_posicion[test_010: crear_tarjeta_con_campo_posicion_valor_negativo]","tests.api-planka.card","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_post_card","",""
"","4","test_crear_tarjeta[test_002: crear_tarjeta_con_token_invalido]","tests.api-planka.card","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_post_card","",""
"","6","test_eliminar_proyecto_por_id_proyecto[test_018: eliminar_proyecto_con_id_proyecto_vacio]","tests.api-planka.project_management","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_delete_project","",""
"","23","test_crear_tarjeta_con_campo_posicion[test_011: crear_tarjeta_con_campo_posicion_digitos_excedidos]","tests.api-planka.card","Thu Dec 04 01:46:19 UTC 2025","skipped","Thu Dec 04 01:46:19 UTC 2025","","test_post_card","",""
"","7","test_crear_proyecto_con_el_campo_tipo[test_007 : crear_proyecto_con_el_campo_tipo_vacio]","tests.api-planka.project_management","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_project","",""
"","45","test_elimimar_tablero[test_020: eliminar_tablero_con_token_valido]","tests.api-planka.board","Thu Dec 04 01:46:18 UTC 2025","passed","Thu Dec 04 01:46:18 UTC 2025","","test_delete_board","",""
"","7","test_crear_lista_con_campo_posicion[test_008: crear_lista_con_campo_posicion_invalido]","tests.api-planka.list","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_list","",""
"","7","test_crear_lista_por_id_tablero[test_015: crear_lista_co_id_tablero_no_existente]","tests.api-planka.list","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_list","",""
"","7","test_obtener_lista_por_id_lista[test_023: obtener_lista_con_id_lista_vacia]","tests.api-planka.list","Thu Dec 04 01:46:20 UTC 2025","skipped","Thu Dec 04 01:46:20 UTC 2025","","test_get_list","",""
"","25","test_crear_tablero_por_campo_posicion[test_008: crear_tablero_con_campo_posicion_con_valor_numerico_grande]","tests.api-planka.board","Thu Dec 04 01:46:19 UTC 2025","skipped","Thu Dec 04 01:46:19 UTC 2025","","test_post_board","",""
"","7","test_crear_proyecto_con_el_campo_tipo[test_008 : crear_proyecto_con_el_campo_tipo_invalido]","tests.api-planka.project_management","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_project","",""
"","6","test_crear_lista_con_campo_tipo[test_005 : crear_lista_con_campo_tipo_vacio]","tests.api-planka.list","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_list","",""
"","6","test_crear_lista_por_id_tablero[test_016: crear_lista_con_id_tablero_vacio]","tests.api-planka.list","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_list","",""
"","4","test_eliminar_lista[test_026: eliminar_lista_con_token_invalido]","tests.api-planka.list","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_delete_list","",""
"","7","test_crear_tarjeta_por_id_lista[test_016: crear_tarjeta_con_id_lista_invalido]","tests.api-planka.card","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_post_card","",""
"","4","test_eliminar_tarjeta[test_024: eliminar_tarjeta_con_token_invalido]","tests.api-planka.card","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_delete_card","",""
"","20","test_crear_proyecto_con_token[test_001: crear_proyecto_con_token_valido]","tests.api-planka.project_management","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_project","",""
"","7","test_obtener_tarjeta_por_id_tarjeta[test_022: obtener_tarjeta_con_id_tarjeta_invalido]","tests.api-planka.card","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_get_card","",""
"","11","test_crear_proyecto_con_el_campo_tipo[test_005 : crear_proyecto_con_el_campo_tipo_privado]","tests.api-planka.project_management","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_project","",""
"","7","test_crear_tarjeta_con_campo_nombre[test_012: crear_tarjeta_con_campo_nombre_vacio]","tests.api-planka.card","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_post_card","",""
"","13","test_crear_lista_con_campo_tipo[test_004 : crear_lista_con_campo_tipo_cerrado]","tests.api-planka.list","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_list","",""
"","8","test_obtener_tablero_por_id_tablero[test_017:obtener_tablero_con_id_tablero_no_existente]","tests.api-planka.board","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_get_board","",""
"","8","test_crear_tablero_por_campo_posicion[test_006: crear_tablero_con_campo_posicion_valor_negativo]","tests.api-planka.board","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_post_board","",""
"","12","test_crear_proyecto_con_el_campo_tipo[test_006 : crear_proyecto_con_el_campo_tipo_publico]","tests.api-planka.project_management","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_project","",""
"","5","test_elimimar_tablero[test_021: eliminar_tablero_con_token_invalidos]","tests.api-planka.board","Thu Dec 04 01:46:18 UTC 2025","passed","Thu Dec 04 01:46:18 UTC 2025","","test_delete_board","",""
"","19","test_crear_tablero_por_campo_nombre[test_004: crear_tablero_con_campo_nombre_valor_numerico]","tests.api-planka.board","Thu Dec 04 01:46:19 UTC 2025","skipped","Thu Dec 04 01:46:19 UTC 2025","","test_post_board","",""
"","5","test_crear_tablero[test_002: crear_tablero_con_token_invalido]","tests.api-planka.board","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_post_board","",""
"","6","test_crear_lista_con_campo_posicion[test_007: crear_lista_con_campo_posicion_vacio]","tests.api-planka.list","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_post_list","",""
"","29","test_obtener_tablero[test_013: obtener_tablero_con_token_valido]","tests.api-planka.board","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_get_board","",""
"","9","test_crear_tablero_por_campo_posicion[test_007: crear_tablero_con_campo_posicion_valor_invalido_tipo]","tests.api-planka.board","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_post_board","",""
"","3","test_eliminar_proyecto[test_016: eliminar_proyecto_con_token_invalido]","tests.api-planka.project_management","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_delete_project","",""
"","9","test_eliminar_lista_por_id_lista[test_027: eliminar_lista_con_id_lista_no_existente]","tests.api-planka.list","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_delete_list","",""
"","8","test_crear_tablero_por_campo_posicion[test_005: crear_tablero_con_campo_posicion_vacio]","tests.api-planka.board","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_post_board","",""
"","24","test_crear_tarjeta_con_campo_nombre[test_013: crear_tarjeta_con_campo_nombre_invalido]","tests.api-planka.card","Thu Dec 04 01:46:19 UTC 2025","skipped","Thu Dec 04 01:46:19 UTC 2025","","test_post_card","",""
"","7","test_obtener_tablero_por_id_tablero[test_019:obtener_tablero_con_id_tablero_valor_invalido_tipo]","tests.api-planka.board","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_get_board","",""
"","6","test_eliminar_proyecto_por_id_proyecto[test_017: eliminar_proyecto_con_id_proyecto_no_existente]","tests.api-planka.project_management","Thu Dec 04 01:46:20 UTC 2025","passed","Thu Dec 04 01:46:20 UTC 2025","","test_delete_project","",""
"","7","test_crear_tablero_por_campo_nombre[test_003: crear_tablero_con_campo_nombre_vacio]","tests.api-planka.board","Thu Dec 04 01:46:19 UTC 2025","passed","Thu Dec 04 01:46:19 UTC 2025","","test_post_board","",""
