"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10","test_eliminar_tablero_por_id_tablero[TC024: delete_board_with_invalid_id_type]","tests.api-planka.board","Sun Jan 25 03:13:25 UTC 2026","passed","Sun Jan 25 03:13:25 UTC 2026","","test_delete_board","",""
"","6","test_crear_lista_con_campo_tipo[test_006 : crear_lista_con_campo_tipo_invalido]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_post_list","",""
"","6","test_crear_tarjeta_por_id_lista[test_015: crear_tarjeta_con_id_lista_vacia]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","skipped","Sun Jan 25 03:13:26 UTC 2026","","test_post_card","",""
"","31","test_021_validar_esquema_de_salida_al_obtener_lista","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_get_list","",""
"","19","test_crear_tarjeta_con_tipo_de_tarjeta[test_004: crear_tarjeta_con_campo_tipo_projecto]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_card","",""
"","13","test_create_lista_con_campo_nombre[test_012: crear_lista_con_campo_nombre_invalido_valor_numerico]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","skipped","Sun Jan 25 03:13:27 UTC 2026","","test_post_list","",""
"","5","test_elimimar_tablero[test_021: eliminar_tablero_con_token_invalidos]","tests.api-planka.board","Sun Jan 25 03:13:25 UTC 2026","passed","Sun Jan 25 03:13:25 UTC 2026","","test_delete_board","",""
"","14","test_013_validar_esquema_de_salida_al_crear_lista","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_post_list","",""
"","3","test_obtener_lista[test_019: obtener_lista_con_token_invalido]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_get_list","",""
"","14","test_obtener_lista[test_018: obtener_lista_con_token_valido]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_get_list","",""
"","11","test_eliminar_tablero_por_id_tablero[test_022: eliminar_tablero_con_id_tablero_no_existente]","tests.api-planka.board","Sun Jan 25 03:13:25 UTC 2026","passed","Sun Jan 25 03:13:25 UTC 2026","","test_delete_board","",""
"","4","test_obtener_tarjeta[test_018 : obtener_tarjeta_con_token_invalido]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_get_card","",""
"","6","test_eliminar_tarjeta_por_id_tarjeta[test_026: eliminar_tarjeta_con_id_tarjeta_vacia]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","skipped","Sun Jan 25 03:13:26 UTC 2026","","test_delete_card","",""
"","4","test_crear_lista[test_002: crear_lista_con_token_invalido]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_post_list","",""
"","8","test_obtener_tablero_por_id_tablero[test_018:obtener_tablero_con_id_tablero_vacio]","tests.api-planka.board","Sun Jan 25 03:13:25 UTC 2026","skipped","Sun Jan 25 03:13:25 UTC 2026","","test_get_board","",""
"","4","test_crear_proyecto_con_token[test_002: crear_proyecto_con_token_invalido]","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_post_project","",""
"","13","test_crear_proyecto_con_token[test_001: crear_proyecto_con_token_valido]","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_post_project","",""
"","6","test_eliminar_lista_por_id_lista[test_029: eliminar_lista_con_id_lista_tipo_invalido]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_delete_list","",""
"","8","test_eliminar_lista_por_id_lista[test_027: eliminar_lista_con_id_lista_no_existente]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_delete_list","",""
"","26","test_003_validar_esquema_de_entrada_de_datos_al_crear_tarjeta","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_card","",""
"","4","test_obtener_proyecto[test_012: obtener_proyecto_con_token_invalido]","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_get_projects","",""
"","6","test_obtener_lista_por_id_lista[test_023: obtener_lista_con_id_lista_vacia]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","skipped","Sun Jan 25 03:13:27 UTC 2026","","test_get_list","",""
"","32","test_crear_tarjeta[test_001: crear_tarjeta_con_token_valido]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_card","",""
"","31","test_013_validar_esquema_de_salida_al_obtener_proyecto","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_get_projects","",""
"","7","test_crear_tablero_por_campo_posicion[test_006: crear_tablero_con_campo_posicion_valor_negativo]","tests.api-planka.board","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_board","",""
"","20","test_012_validar_esquema_de_respuesta_al_crear_tablero","tests.api-planka.board","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_board","",""
"","18","test_crear_tablero[test_001: crear_tablero_con_token_valido]","tests.api-planka.board","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_board","",""
"","3","test_eliminar_lista[test_026: eliminar_lista_con_token_invalido]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_delete_list","",""
"","7","test_crear_lista_por_id_tablero[test_017: crear_lista_con_id_tablero_invalido]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_post_list","",""
"","9","test_crear_tarjeta_por_id_lista[test_014: crear_tarjeta_con_id_lista_inexistente]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_card","",""
"","21","test_014_validar_tiempo_de_respuesta_al_obtener_proyecto","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_get_projects","",""
"","7","test_eliminar_proyecto_por_id_proyecto[test_017: eliminar_proyecto_con_id_proyecto_no_existente]","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_delete_project","",""
"","6","test_crear_lista_con_campo_tipo[test_005 : crear_lista_con_campo_tipo_vacio]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_post_list","",""
"","32","test_015_validar_esquema_de_respuesta_al_obtener_tablero","tests.api-planka.board","Sun Jan 25 03:13:25 UTC 2026","passed","Sun Jan 25 03:13:25 UTC 2026","","test_get_board","",""
"","16","test_eliminar_lista[test_025: eliminar_lista_con_token_valido]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_delete_list","",""
"","6","test_eliminar_proyecto_por_id_proyecto[test_019: eliminar_proyecto_con_id_proyecto_invalido_valor_cadena]","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_delete_project","",""
"","21","test_019_validar_tiempo_de_respuesta_de_obtener_tarjeta","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_get_card","",""
"","8","test_crear_tarjeta_con_campo_posicion[test_009: crear_tarjeta_con_campo_posicion_invalido]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_card","",""
"","15","test_crear_lista_con_campo_tipo[test_003 : crear_lista_con_campo_tipo_activo]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_post_list","",""
"","7","test_crear_tarjeta_con_tipo_de_tarjeta[test_006: crear_tarjeta_con_campo_tipo_empty]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_card","",""
"","7","test_eliminar_proyecto_por_id_proyecto[test_018: eliminar_proyecto_con_id_proyecto_vacio]","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_delete_project","",""
"","9","test_crear_tarjeta_con_campo_posicion[test_008: crear_tarjeta_con_campo_posicion_vacio]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_card","",""
"","12","test_014_validar_esquema_de_entrada_al_crear_lista","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_post_list","",""
"","7","test_crear_proyecto_con_el_campo_nombre[test_009: crear_proyecto_con_el_campo_nombre_vacio]","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_post_project","",""
"","6","test_eliminar_lista_por_id_lista[test_028: eliminar_lista_con_id_lista_vacia]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_delete_list","",""
"","31","test_eliminar_tarjeta[test_023: eliminar_tarjeta_con_token_valido]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_delete_card","",""
"","8","test_eliminar_tablero_por_id_tablero[test_023: eliminar_tablero_con_id_tablero_vacio]","tests.api-planka.board","Sun Jan 25 03:13:25 UTC 2026","skipped","Sun Jan 25 03:13:25 UTC 2026","","test_delete_board","",""
"","12","test_obtener_tablero_por_id_tablero[test_019:obtener_tablero_con_id_tablero_valor_invalido_tipo]","tests.api-planka.board","Sun Jan 25 03:13:25 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_get_board","",""
"","19","test_crear_tablero_por_campo_nombre[test_004: crear_tablero_con_campo_nombre_valor_numerico]","tests.api-planka.board","Sun Jan 25 03:13:26 UTC 2026","skipped","Sun Jan 25 03:13:26 UTC 2026","","test_post_board","",""
"","5","test_crear_tablero[test_002: crear_tablero_con_token_invalido]","tests.api-planka.board","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_board","",""
"","27","test_eliminar_proyecto[test_015: eliminar_proyecto_con_token_valido]","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_delete_project","",""
"","19","test_crear_tarjeta_con_tipo_de_tarjeta[test_005: crear_tarjeta_con_campo_tipo_historia]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_card","",""
"","22","test_obtener_proyecto[test_011: obtener_proyecto_con_token_valido]","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_get_projects","",""
"","21","test_crear_tarjeta_con_campo_nombre[test_013: crear_tarjeta_con_campo_nombre_invalido]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","skipped","Sun Jan 25 03:13:26 UTC 2026","","test_post_card","",""
"","12","test_crear_lista[test_001: crear_lista_con_token_valido]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_post_list","",""
"","11","test_crear_proyecto_con_el_campo_nombre[test_010: crear_proyecto_con_el_campo_nombre_de_valor_numerico]","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","skipped","Sun Jan 25 03:13:27 UTC 2026","","test_post_project","",""
"","11","test_crear_proyecto_con_el_campo_tipo[test_005 : crear_proyecto_con_el_campo_tipo_privado]","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_post_project","",""
"","4","test_eliminar_proyecto[test_016: eliminar_proyecto_con_token_invalido]","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_delete_project","",""
"","29","test_obtener_tablero[test_013: obtener_tablero_con_token_valido]","tests.api-planka.board","Sun Jan 25 03:13:25 UTC 2026","passed","Sun Jan 25 03:13:25 UTC 2026","","test_get_board","",""
"","15","test_crear_lista_con_campo_posicion[test_010: crear_lista_con_campo_posicion_valor_sin_limite]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","skipped","Sun Jan 25 03:13:27 UTC 2026","","test_post_list","",""
"","6","test_crear_lista_con_campo_posicion[test_007: crear_lista_con_campo_posicion_vacio]","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_post_list","",""
"","7","test_crear_tablero_por_campo_nombre[test_003: crear_tablero_con_campo_nombre_vacio]","tests.api-planka.board","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_board","",""
"","14","test_003_validar_esquema_de_salida_al_crear_proyecto","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_post_project","",""
"","6","test_obtener_tarjeta_por_id_tarjeta[test_021: obtener_tarjeta_con_id_tarjeta_vacia]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","skipped","Sun Jan 25 03:13:26 UTC 2026","","test_get_card","",""
"","7","test_crear_tablero_por_campo_posicion[test_005: crear_tablero_con_campo_posicion_vacio]","tests.api-planka.board","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_board","",""
"","12","test_004_validar_esquema_de_entrada_al_crear_proyecto","tests.api-planka.project_management","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_post_project","",""
"","8","test_crear_tarjeta_con_campo_nombre[test_012: crear_tarjeta_con_campo_nombre_vacio]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_card","",""
"","31","test_crear_tarjeta_con_campo_posicion[test_011: crear_tarjeta_con_campo_posicion_digitos_excedidos]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","skipped","Sun Jan 25 03:13:26 UTC 2026","","test_post_card","",""
"","8","test_crear_tarjeta_con_campo_posicion[test_010: crear_tarjeta_con_campo_posicion_valor_negativo]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_card","",""
"","13","test_020_validar_tiempo_de_respuesta_de_la_solicitud_obtener_lista","tests.api-planka.list","Sun Jan 25 03:13:27 UTC 2026","passed","Sun Jan 25 03:13:27 UTC 2026","","test_get_list","",""
"","43","test_elimimar_tablero[test_020: eliminar_tablero_con_token_valido]","tests.api-planka.board","Sun Jan 25 03:13:25 UTC 2026","passed","Sun Jan 25 03:13:25 UTC 2026","","test_delete_board","",""
"","8","test_crear_tarjeta[test_002: crear_tarjeta_con_token_invalido]","tests.api-planka.card","Sun Jan 25 03:13:26 UTC 2026","passed","Sun Jan 25 03:13:26 UTC 2026","","test_post_card","",""
