"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19","test_003_validar_esquema_de_entrada_de_datos_al_crear_tarjeta","tests.api-planka.card","Thu Dec 04 00:59:01 UTC 2025","passed","Thu Dec 04 00:59:01 UTC 2025","","test_post_card","",""
"","4","test_obtener_lista[test_019: obtener_lista_con_token_invalido]","tests.api-planka.list","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_get_list","",""
"","11","test_004_validar_esquema_de_entrada_al_crear_proyecto","tests.api-planka.project_management","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_post_project","",""
"","31","test_eliminar_tarjeta[test_023: eliminar_tarjeta_con_token_valido]","tests.api-planka.card","Thu Dec 04 00:59:01 UTC 2025","passed","Thu Dec 04 00:59:01 UTC 2025","","test_delete_card","",""
"","3","test_eliminar_tarjeta[test_024: eliminar_tarjeta_con_token_invalido]","tests.api-planka.card","Thu Dec 04 00:59:01 UTC 2025","passed","Thu Dec 04 00:59:01 UTC 2025","","test_delete_card","",""
"","13","test_crear_lista_con_campo_tipo[test_003 : crear_lista_con_campo_tipo_activo]","tests.api-planka.list","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_post_list","",""
"","12","test_crear_lista_con_campo_tipo[test_004 : crear_lista_con_campo_tipo_cerrado]","tests.api-planka.list","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_post_list","",""
"","15","test_003_validar_esquema_de_salida_al_crear_proyecto","tests.api-planka.project_management","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_post_project","",""
"","10","test_crear_tablero_por_id_proyecto[test_009: crear_tablero_con_id_proyecto_no_existente]","tests.api-planka.board","Thu Dec 04 00:59:01 UTC 2025","skipped","Thu Dec 04 00:59:01 UTC 2025","","test_post_board","",""
"","7","test_crear_tarjeta_con_tipo_de_tarjeta[test_006: crear_tarjeta_con_campo_tipo_empty]","tests.api-planka.card","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_post_card","",""
"","22","test_crear_tarjeta_con_tipo_de_tarjeta[test_004: crear_tarjeta_con_campo_tipo_projecto]","tests.api-planka.card","Thu Dec 04 00:59:01 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_post_card","",""
"","28","test_obtener_proyecto[test_011: obtener_proyecto_con_token_valido]","tests.api-planka.project_management","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_get_projects","",""
"","14","test_020_validar_tiempo_de_respuesta_de_la_solicitud_obtener_lista","tests.api-planka.list","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_get_list","",""
"","14","test_obtener_lista[test_018: obtener_lista_con_token_valido]","tests.api-planka.list","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_get_list","",""
"","11","test_crear_proyecto_con_el_campo_tipo[test_005 : crear_proyecto_con_el_campo_tipo_privado]","tests.api-planka.project_management","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_post_project","",""
"","4","test_crear_tarjeta[test_002: crear_tarjeta_con_token_invalido]","tests.api-planka.card","Thu Dec 04 00:59:01 UTC 2025","passed","Thu Dec 04 00:59:01 UTC 2025","","test_post_card","",""
"","20","test_crear_tarjeta[test_001: crear_tarjeta_con_token_valido]","tests.api-planka.card","Thu Dec 04 00:59:01 UTC 2025","passed","Thu Dec 04 00:59:01 UTC 2025","","test_post_card","",""
"","6","test_crear_lista_con_campo_tipo[test_006 : crear_lista_con_campo_tipo_invalido]","tests.api-planka.list","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_post_list","",""
"","4","test_elimimar_tablero[test_021: eliminar_tablero_con_token_invalidos]","tests.api-planka.board","Thu Dec 04 00:59:01 UTC 2025","passed","Thu Dec 04 00:59:01 UTC 2025","","test_delete_board","",""
"","16","test_013_validar_esquema_de_salida_al_crear_lista","tests.api-planka.list","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_post_list","",""
"","7","test_crear_lista_con_campo_tipo[test_005 : crear_lista_con_campo_tipo_vacio]","tests.api-planka.list","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_post_list","",""
"","5","test_eliminar_lista[test_026: eliminar_lista_con_token_invalido]","tests.api-planka.list","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_delete_list","",""
"","27","test_013_validar_esquema_de_salida_al_obtener_proyecto","tests.api-planka.project_management","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_get_projects","",""
"","7","test_crear_tablero_por_id_proyecto[test_011: crear_tablero_con_id_proyecto_valor_invalido_tipo]","tests.api-planka.board","Thu Dec 04 00:59:01 UTC 2025","passed","Thu Dec 04 00:59:01 UTC 2025","","test_post_board","",""
"","27","test_crear_tablero[test_001: crear_tablero_con_token_valido]","tests.api-planka.board","Thu Dec 04 00:59:01 UTC 2025","passed","Thu Dec 04 00:59:01 UTC 2025","","test_post_board","",""
"","21","test_016_validar_tiempo_de_respuesta_al_obtener_tablero","tests.api-planka.board","Thu Dec 04 00:59:01 UTC 2025","passed","Thu Dec 04 00:59:01 UTC 2025","","test_get_board","",""
"","11","test_crear_proyecto_con_token[test_001: crear_proyecto_con_token_valido]","tests.api-planka.project_management","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_post_project","",""
"","5","test_obtener_tablero[test_014: obtener_tablero_con_token_invalido]","tests.api-planka.board","Thu Dec 04 00:59:01 UTC 2025","passed","Thu Dec 04 00:59:01 UTC 2025","","test_get_board","",""
"","3","test_obtener_tarjeta[test_018 : obtener_tarjeta_con_token_invalido]","tests.api-planka.card","Thu Dec 04 00:59:01 UTC 2025","passed","Thu Dec 04 00:59:01 UTC 2025","","test_get_card","",""
"","45","test_elimimar_tablero[test_020: eliminar_tablero_con_token_valido]","tests.api-planka.board","Thu Dec 04 00:59:01 UTC 2025","passed","Thu Dec 04 00:59:01 UTC 2025","","test_delete_board","",""
"","28","test_eliminar_proyecto[test_015: eliminar_proyecto_con_token_valido]","tests.api-planka.project_management","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_delete_project","",""
"","7","test_crear_tarjeta_con_tipo_de_tarjeta[test_007: crear_tarjeta_con_campo_tipo_invalido]","tests.api-planka.card","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_post_card","",""
"","19","test_014_validar_tiempo_de_respuesta_al_obtener_proyecto","tests.api-planka.project_management","Thu Dec 04 00:59:02 UTC 2025","passed","Thu Dec 04 00:59:02 UTC 2025","","test_get_projects","",""
"","23","test_019_validar_tiempo_de_respuesta_de_obtener_tarjeta","tests.api-planka.card","Thu Dec 04 00:59:01 UTC 2025","passed","Thu Dec 04 00:59:01 UTC 2025","","test_get_card","",""
