"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10","test_crear_tablero_por_id_proyecto[test_009: crear_tablero_con_id_proyecto_no_existente]","tests.api-planka.board","Tue Dec 02 21:03:08 UTC 2025","skipped","Tue Dec 02 21:03:08 UTC 2025","","test_post_board","",""
"","15","test_crear_lista_con_campo_tipo[test_003 : crear_lista_con_campo_tipo_activo]","tests.api-planka.list","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_post_list","",""
"","18","test_eliminar_lista[test_025: eliminar_lista_con_token_valido]","tests.api-planka.list","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_delete_list","",""
"","8","test_crear_tablero_por_id_proyecto[test_011: crear_tablero_con_id_proyecto_valor_invalido_tipo]","tests.api-planka.board","Tue Dec 02 21:03:08 UTC 2025","passed","Tue Dec 02 21:03:08 UTC 2025","","test_post_board","",""
"","4","test_crear_proyecto_con_token[test_002: crear_proyecto_con_token_invalido]","tests.api-planka.project_management","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_post_project","",""
"","24","test_obtener_tarjeta[test_017 : obtener_tarjeta_con_token_valido]","tests.api-planka.card","Tue Dec 02 21:03:08 UTC 2025","passed","Tue Dec 02 21:03:08 UTC 2025","","test_get_card","",""
"","35","test_crear_tablero[test_001: crear_tablero_con_token_valido]","tests.api-planka.board","Tue Dec 02 21:03:08 UTC 2025","passed","Tue Dec 02 21:03:08 UTC 2025","","test_post_board","",""
"","29","test_013_validar_esquema_de_salida_al_obtener_proyecto","tests.api-planka.project_management","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_get_projects","",""
"","4","test_obtener_tarjeta[test_018 : obtener_tarjeta_con_token_invalido]","tests.api-planka.card","Tue Dec 02 21:03:08 UTC 2025","passed","Tue Dec 02 21:03:08 UTC 2025","","test_get_card","",""
"","24","test_003_validar_esquema_de_entrada_de_datos_al_crear_tarjeta","tests.api-planka.card","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_post_card","",""
"","3","test_eliminar_proyecto[test_016: eliminar_proyecto_con_token_invalido]","tests.api-planka.project_management","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_delete_project","",""
"","12","test_004_validar_esquema_de_entrada_al_crear_proyecto","tests.api-planka.project_management","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_post_project","",""
"","13","test_crear_proyecto_con_el_campo_tipo[test_006 : crear_proyecto_con_el_campo_tipo_publico]","tests.api-planka.project_management","Tue Dec 02 21:03:10 UTC 2025","passed","Tue Dec 02 21:03:10 UTC 2025","","test_post_project","",""
"","17","test_crear_lista_con_campo_tipo[test_004 : crear_lista_con_campo_tipo_cerrado]","tests.api-planka.list","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_post_list","",""
"","13","test_014_validar_esquema_de_entrada_al_crear_lista","tests.api-planka.list","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_post_list","",""
"","31","test_eliminar_proyecto[test_015: eliminar_proyecto_con_token_valido]","tests.api-planka.project_management","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_delete_project","",""
"","4","test_eliminar_lista[test_026: eliminar_lista_con_token_invalido]","tests.api-planka.list","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_delete_list","",""
"","18","test_003_validar_esquema_de_salida_al_crear_proyecto","tests.api-planka.project_management","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_post_project","",""
"","34","test_eliminar_tarjeta[test_023: eliminar_tarjeta_con_token_valido]","tests.api-planka.card","Tue Dec 02 21:03:08 UTC 2025","passed","Tue Dec 02 21:03:08 UTC 2025","","test_delete_card","",""
"","7","test_crear_lista_con_campo_tipo[test_005 : crear_lista_con_campo_tipo_vacio]","tests.api-planka.list","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_post_list","",""
"","33","test_obtener_tablero[test_013: obtener_tablero_con_token_valido]","tests.api-planka.board","Tue Dec 02 21:03:08 UTC 2025","passed","Tue Dec 02 21:03:08 UTC 2025","","test_get_board","",""
"","45","test_elimimar_tablero[test_020: eliminar_tablero_con_token_valido]","tests.api-planka.board","Tue Dec 02 21:03:08 UTC 2025","passed","Tue Dec 02 21:03:08 UTC 2025","","test_delete_board","",""
"","31","test_021_validar_esquema_de_salida_al_obtener_lista","tests.api-planka.list","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_get_list","",""
"","4","test_crear_lista[test_002: crear_lista_con_token_invalido]","tests.api-planka.list","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_post_list","",""
"","4","test_crear_tarjeta[test_002: crear_tarjeta_con_token_invalido]","tests.api-planka.card","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_post_card","",""
"","27","test_obtener_proyecto[test_011: obtener_proyecto_con_token_valido]","tests.api-planka.project_management","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_get_projects","",""
"","16","test_020_validar_tiempo_de_respuesta_de_la_solicitud_obtener_lista","tests.api-planka.list","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_get_list","",""
"","29","test_015_validar_esquema_de_respuesta_al_obtener_tablero","tests.api-planka.board","Tue Dec 02 21:03:08 UTC 2025","passed","Tue Dec 02 21:03:08 UTC 2025","","test_get_board","",""
"","9","test_crear_tablero_por_id_proyecto[test_010: crear_tablero_con_id_proyecto_vacio]","tests.api-planka.board","Tue Dec 02 21:03:08 UTC 2025","passed","Tue Dec 02 21:03:08 UTC 2025","","test_post_board","",""
"","3","test_eliminar_tarjeta[test_024: eliminar_tarjeta_con_token_invalido]","tests.api-planka.card","Tue Dec 02 21:03:08 UTC 2025","passed","Tue Dec 02 21:03:08 UTC 2025","","test_delete_card","",""
"","6","test_crear_proyecto_con_el_campo_tipo[test_008 : crear_proyecto_con_el_campo_tipo_invalido]","tests.api-planka.project_management","Tue Dec 02 21:03:10 UTC 2025","passed","Tue Dec 02 21:03:10 UTC 2025","","test_post_project","",""
"","16","test_013_validar_esquema_de_salida_al_crear_lista","tests.api-planka.list","Tue Dec 02 21:03:09 UTC 2025","passed","Tue Dec 02 21:03:09 UTC 2025","","test_post_list","",""
