"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","test_crear_proyecto_con_el_campo_tipo[test_007 : crear_proyecto_con_el_campo_tipo_vacio]","tests.api-planka.project_management","Tue Dec 02 20:43:11 UTC 2025","passed","Tue Dec 02 20:43:11 UTC 2025","","test_post_project","",""
"","4","test_eliminar_tarjeta[test_024: eliminar_tarjeta_con_token_invalido]","tests.api-planka.card","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_delete_card","",""
"","50","test_elimimar_tablero[test_020: eliminar_tablero_con_token_valido]","tests.api-planka.board","Tue Dec 02 20:43:09 UTC 2025","passed","Tue Dec 02 20:43:09 UTC 2025","","test_delete_board","",""
"","12","test_crear_proyecto_con_token[test_001: crear_proyecto_con_token_valido]","tests.api-planka.project_management","Tue Dec 02 20:43:11 UTC 2025","passed","Tue Dec 02 20:43:11 UTC 2025","","test_post_project","",""
"","6","test_elimimar_tablero[test_021: eliminar_tablero_con_token_invalidos]","tests.api-planka.board","Tue Dec 02 20:43:09 UTC 2025","passed","Tue Dec 02 20:43:09 UTC 2025","","test_delete_board","",""
"","13","test_crear_lista_con_campo_tipo[test_004 : crear_lista_con_campo_tipo_cerrado]","tests.api-planka.list","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_post_list","",""
"","33","test_eliminar_tarjeta[test_023: eliminar_tarjeta_con_token_valido]","tests.api-planka.card","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_delete_card","",""
"","30","test_015_validar_esquema_de_respuesta_al_obtener_tablero","tests.api-planka.board","Tue Dec 02 20:43:09 UTC 2025","passed","Tue Dec 02 20:43:09 UTC 2025","","test_get_board","",""
"","4","test_obtener_lista[test_019: obtener_lista_con_token_invalido]","tests.api-planka.list","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_get_list","",""
"","32","test_obtener_tablero[test_013: obtener_tablero_con_token_valido]","tests.api-planka.board","Tue Dec 02 20:43:09 UTC 2025","passed","Tue Dec 02 20:43:09 UTC 2025","","test_get_board","",""
"","8","test_crear_tablero_por_id_proyecto[test_009: crear_tablero_con_id_proyecto_no_existente]","tests.api-planka.board","Tue Dec 02 20:43:09 UTC 2025","skipped","Tue Dec 02 20:43:09 UTC 2025","","test_post_board","",""
"","8","test_crear_tablero_por_id_proyecto[test_011: crear_tablero_con_id_proyecto_valor_invalido_tipo]","tests.api-planka.board","Tue Dec 02 20:43:09 UTC 2025","passed","Tue Dec 02 20:43:09 UTC 2025","","test_post_board","",""
"","7","test_crear_lista_con_campo_tipo[test_006 : crear_lista_con_campo_tipo_invalido]","tests.api-planka.list","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_post_list","",""
"","20","test_crear_tarjeta_con_tipo_de_tarjeta[test_004: crear_tarjeta_con_campo_tipo_projecto]","tests.api-planka.card","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_post_card","",""
"","5","test_obtener_tablero[test_014: obtener_tablero_con_token_invalido]","tests.api-planka.board","Tue Dec 02 20:43:09 UTC 2025","passed","Tue Dec 02 20:43:09 UTC 2025","","test_get_board","",""
"","4","test_eliminar_lista[test_026: eliminar_lista_con_token_invalido]","tests.api-planka.list","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_delete_list","",""
"","39","test_crear_tablero[test_001: crear_tablero_con_token_valido]","tests.api-planka.board","Tue Dec 02 20:43:09 UTC 2025","passed","Tue Dec 02 20:43:09 UTC 2025","","test_post_board","",""
"","30","test_eliminar_proyecto[test_015: eliminar_proyecto_con_token_valido]","tests.api-planka.project_management","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_delete_project","",""
"","23","test_003_validar_esquema_de_entrada_de_datos_al_crear_tarjeta","tests.api-planka.card","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_post_card","",""
"","34","test_021_validar_esquema_de_salida_al_obtener_lista","tests.api-planka.list","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_get_list","",""
"","6","test_crear_proyecto_con_el_campo_tipo[test_008 : crear_proyecto_con_el_campo_tipo_invalido]","tests.api-planka.project_management","Tue Dec 02 20:43:11 UTC 2025","passed","Tue Dec 02 20:43:11 UTC 2025","","test_post_project","",""
"","8","test_crear_tablero_por_id_proyecto[test_010: crear_tablero_con_id_proyecto_vacio]","tests.api-planka.board","Tue Dec 02 20:43:09 UTC 2025","passed","Tue Dec 02 20:43:09 UTC 2025","","test_post_board","",""
"","17","test_crear_tarjeta[test_001: crear_tarjeta_con_token_valido]","tests.api-planka.card","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_post_card","",""
"","5","test_crear_tablero[test_002: crear_tablero_con_token_invalido]","tests.api-planka.board","Tue Dec 02 20:43:09 UTC 2025","passed","Tue Dec 02 20:43:09 UTC 2025","","test_post_board","",""
"","21","test_crear_tarjeta_con_tipo_de_tarjeta[test_005: crear_tarjeta_con_campo_tipo_historia]","tests.api-planka.card","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_post_card","",""
"","4","test_obtener_proyecto[test_012: obtener_proyecto_con_token_invalido]","tests.api-planka.project_management","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_get_projects","",""
"","17","test_eliminar_lista[test_025: eliminar_lista_con_token_valido]","tests.api-planka.list","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_delete_list","",""
"","29","test_obtener_proyecto[test_011: obtener_proyecto_con_token_valido]","tests.api-planka.project_management","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_get_projects","",""
"","15","test_003_validar_esquema_de_salida_al_crear_proyecto","tests.api-planka.project_management","Tue Dec 02 20:43:11 UTC 2025","passed","Tue Dec 02 20:43:11 UTC 2025","","test_post_project","",""
"","18","test_013_validar_esquema_de_salida_al_crear_lista","tests.api-planka.list","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_post_list","",""
"","22","test_019_validar_tiempo_de_respuesta_de_obtener_tarjeta","tests.api-planka.card","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_get_card","",""
"","4","test_crear_tarjeta[test_002: crear_tarjeta_con_token_invalido]","tests.api-planka.card","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_post_card","",""
"","13","test_crear_lista[test_001: crear_lista_con_token_valido]","tests.api-planka.list","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_post_list","",""
"","6","test_crear_tarjeta_con_tipo_de_tarjeta[test_007: crear_tarjeta_con_campo_tipo_invalido]","tests.api-planka.card","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_post_card","",""
"","17","test_obtener_lista[test_018: obtener_lista_con_token_valido]","tests.api-planka.list","Tue Dec 02 20:43:10 UTC 2025","passed","Tue Dec 02 20:43:10 UTC 2025","","test_get_list","",""
